name,category,tier,address,city,zip,phone,email,website,lat,lng,google_rating,google_review_count,business_status,google_maps_url,owner_name,business_structure,chain_affiliation,is_independent,website_quality_score,estimated_annual_cases,estimated_annual_revenue,data_source,last_verified,notes
Trinity United Church-Christ,church,2,"109 W Lloyd St, Shenandoah, PA 17976, USA",Shenandoah,17976,(570) 462-4346,,,40.8213112,-76.2032407,5.0,1,OPERATIONAL,https://maps.google.com/?cid=3281873488046130987,,,,,,,,google_places,2026-03-06,
Church Street,church,2,"Church St, Tamaqua, PA 18252, USA",Tamaqua,18252,,,,40.8015425,-75.961675,,,,https://maps.google.com/?cid=17279023636008705201,,,,,,,,google_places,2026-03-06,
"BONNI KLINGERMAN, M.A. Licensed Psychologist",counselor,2,"Longview Terrace, Ashland, PA 17921, USA",Ashland,17921,(570) 875-3241,,,40.7685922,-76.3522627,5.0,2,OPERATIONAL,https://maps.google.com/?cid=17448575474742893867,,,,,,,,google_places,2026-03-06,
"Michelle L. Mcgee, MA",counselor,2,"9 Maple St, Ashland, PA 17921, USA",Ashland,17921,(570) 874-0148,,,40.77116170000001,-76.29648929999999,,,OPERATIONAL,https://maps.google.com/?cid=2334119068349358961,,,,,,,,google_places,2026-03-06,
Visualize Change,counselor,2,"913 Centre St, Ashland, PA 17921, USA",Ashland,17921,(570) 875-3333,,http://www.visualizechange.net/,40.7824979,-76.34334199999999,3.1,7,OPERATIONAL,https://maps.google.com/?cid=14465376156358539690,,,,,,,,google_places,2026-03-06,
Good Samaritan Therapy Services,counselor,2,"10 E Spruce St, Frackville, PA 17931, USA",Frackville,17931,(570) 874-4289,,,40.77811380000001,-76.2271927,,,OPERATIONAL,https://maps.google.com/?cid=977563954583755132,,,,,,,,google_places,2026-03-06,
Health Center at Frackville,counselor,2,"10 E Spruce St, Frackville, PA 17931, USA",Frackville,17931,(888) 402-5896,,https://www.lvhn.org/locations/health-center-frackville,40.7780611,-76.22721589999999,,,OPERATIONAL,https://maps.google.com/?cid=12512170716097107956,,,,,,,,google_places,2026-03-06,
LVHN Center for Counseling Services–Frackville,counselor,2,"10 E Spruce St, Frackville, PA 17931, USA",Frackville,17931,(570) 622-5898,,https://www.lvhn.org/locations/lvhn-center-counseling-services-frackville,40.7780814,-76.22721159999999,,,OPERATIONAL,https://maps.google.com/?cid=11031173965053438802,,,,,,,,google_places,2026-03-06,
Northeast Counseling Services,counselor,2,"460 S 7th St, Lehighton, PA 18235, USA",Lehighton,18235,(610) 377-9146,,https://www.northeastcounseling.org/,40.8253439,-75.7181236,5.0,1,OPERATIONAL,https://maps.google.com/?cid=2094916843323795475,,,,,,,,google_places,2026-03-06,
Avenues Mahanoy City,counselor,2,"80 N Main St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-2277,,,40.8152893,-76.14292619999999,3.6,5,OPERATIONAL,https://maps.google.com/?cid=12424107824647256740,,,,,,,,google_places,2026-03-06,
Evergreen Senior Services,counselor,2,"138 W Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-3093,,,40.8121076,-76.1435187,5.0,1,OPERATIONAL,https://maps.google.com/?cid=2820386459387140796,,,,,,,,google_places,2026-03-06,
Missionaries of Charity,counselor,2,"536 W South St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-1420,,,40.8095762,-76.1472017,4.3,4,OPERATIONAL,https://maps.google.com/?cid=18233521212152681720,,,,,,,,google_places,2026-03-06,
New Beginnings - Mahanoy,counselor,2,"1 W Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-3470,,http://www.newbeginningscenters.com/,40.81296469999999,-76.14202610000001,3.5,11,OPERATIONAL,https://maps.google.com/?cid=12274674218477106942,,,,,,,,google_places,2026-03-06,
Rothermel-Heizenroth-Clark Funeral & Cremation Services Inc.,counselor,2,"120 S Market St, Mt Carmel, PA 17851, USA",Mt Carmel,17851,(570) 339-4960,,https://www.kullfuneral.com/funeral-home-mountt-carmel-pa,40.7958162,-76.4100496,5.0,4,OPERATIONAL,https://maps.google.com/?cid=16156752153975479947,,,,,,,,google_places,2026-03-06,
Ironmind Counseling and Coaching LLC,counselor,2,"1120 Centre Turnpike, Orwigsburg, PA 17961, USA",Orwigsburg,17961,(570) 915-0761,,https://ironmindcounseling.com/,40.6400878,-76.0940972,5.0,1,OPERATIONAL,https://maps.google.com/?cid=579509728779655719,,,,,,,,google_places,2026-03-06,
Tranquility Counseling & Wellness LLC,counselor,2,"1120 Centre Turnpike, Orwigsburg, PA 17961, USA",Orwigsburg,17961,(610) 698-3265,,https://tranquilitywellness.clientsecure.me/,40.6400823,-76.0940519,,,OPERATIONAL,https://maps.google.com/?cid=15568713399873705623,,,,,,,,google_places,2026-03-06,
Ami L Riegel,counselor,2,"396 S Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 640-3744,,,40.6811998,-76.191345,5.0,1,OPERATIONAL,https://maps.google.com/?cid=3522746569282930481,,,,,,,,google_places,2026-03-06,
"Clinical Outcomes Group, Inc.",counselor,2,"1 S 2nd St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 628-6990,,http://www.coginc.org/Contact-Us/,40.6845692,-76.196032,3.8,13,OPERATIONAL,https://maps.google.com/?cid=11418758381449018522,,,,,,,,google_places,2026-03-06,
"Clinical Social Worker Associates, Inc.",counselor,2,"396 S Centre St 3RD FLOOR, Pottsville, PA 17901, USA",Pottsville,17901,(570) 640-3744,,http://www.clinicalsocialworkerassociates.com/,40.6811065,-76.191402,4.8,19,OPERATIONAL,https://maps.google.com/?cid=17920470164764028145,,,,,,,,google_places,2026-03-06,
Community Services Group,counselor,2,"1515 Mt Hope Ave Suite 5, Pottsville, PA 17901, USA",Pottsville,17901,(877) 907-7970,,https://csgonline.org/,40.6860127,-76.21490179999999,,,OPERATIONAL,https://maps.google.com/?cid=15586591619621822599,,,,,,,,google_places,2026-03-06,
"Denise L. Whalen, MA",counselor,2,"450 N Claude A Lord Blvd, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-1025,,,40.6940752,-76.19008269999999,5.0,1,OPERATIONAL,https://maps.google.com/?cid=15609997474333963415,,,,,,,,google_places,2026-03-06,
"Dina L. Lally, LCSW",counselor,2,"396 S Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 573-0247,,,40.683989,-76.18919749999999,,,OPERATIONAL,https://maps.google.com/?cid=1344534482476181382,,,,,,,,google_places,2026-03-06,
Empower the Mind LLC,counselor,2,"2257 West End Ave, Pottsville, PA 17901, USA",Pottsville,17901,(717) 304-2631,,http://empowerthemind.org/,40.6748807,-76.22822219999999,4.0,4,OPERATIONAL,https://maps.google.com/?cid=5073561518602425338,,,,,,,,google_places,2026-03-06,
"Gretchen L. Witman, MSW",counselor,2,"401 W Market St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-2216,,,40.68432689999999,-76.198014,,,OPERATIONAL,https://maps.google.com/?cid=16550600923931510728,,,,,,,,google_places,2026-03-06,
New Beginnings,counselor,2,"1851 West End Ave, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-9101,,http://www.newbeginningscenters.com/,40.67819859999999,-76.2178091,2.5,58,OPERATIONAL,https://maps.google.com/?cid=5965303446473568513,,,,,,,,google_places,2026-03-06,
Pennsylvania Counseling Services (Pottsville),counselor,2,"437 N Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 728-2600,,https://pacounseling.com/,40.6888186,-76.19768979999999,3.4,9,OPERATIONAL,https://maps.google.com/?cid=7591670240042218916,,,,,,,,google_places,2026-03-06,
"Psychological Associates of Schuylkill County, LLC",counselor,2,"115 S. Centre St., Lower, 115 S Centre St Level Suite 101, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-1025,,http://pottsvillepsychs.com/,40.6839424,-76.1945393,3.8,17,OPERATIONAL,https://maps.google.com/?cid=4081436307430185898,,,,,,,,google_places,2026-03-06,
Schuylkill Community Action,counselor,2,"225 N Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-1995,,https://schuylkillcommunityaction.com/,40.6867885,-76.1968418,4.0,71,OPERATIONAL,https://maps.google.com/?cid=11291264455574858068,,,,,,,,google_places,2026-03-06,
Schuylkill County Mental Health,counselor,2,"410 N Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 621-2890,,https://www.co.schuylkill.pa.us/CourtHouse/buildings.asp,40.6879467,-76.1969287,2.5,2,OPERATIONAL,https://maps.google.com/?cid=3326665045304334325,,,,,,,,google_places,2026-03-06,
Schuylkill Elder Abuse Prevention Alliance,counselor,2,"110 E Laurel Blvd, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-3103,,https://www.schuylkillelderabuse.org/,40.6879547,-76.1966996,4.2,6,OPERATIONAL,https://maps.google.com/?cid=1578840965526137913,,,,,,,,google_places,2026-03-06,
Schuylkill Therapy Associates,counselor,2,"401 W Market St #2930, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-2216,,,40.6843757,-76.1980299,,,OPERATIONAL,https://maps.google.com/?cid=6302663108782698859,,,,,,,,google_places,2026-03-06,
Schuylkill United Way,counselor,2,"9 N Centre St suite 301, Pottsville, PA 17901, USA",Pottsville,17901,(570) 622-6421,,http://www.schuylkillunitedway.org/,40.6851727,-76.1956218,,,OPERATIONAL,https://maps.google.com/?cid=6169223286761028214,,,,,,,,google_places,2026-03-06,
Servants To All,counselor,2,"4 S Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 728-2917,,http://www.servantstoall.org/,40.6851192,-76.1946505,4.1,48,OPERATIONAL,https://maps.google.com/?cid=11768600246914117622,,,,,,,,google_places,2026-03-06,
Teresa Blatt,counselor,2,"21 S Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(272) 224-1604,,https://pottsvillepeaceofmind.com/,40.6845552,-76.194999,3.3,9,OPERATIONAL,https://maps.google.com/?cid=7072572595655313055,,,,,,,,google_places,2026-03-06,
Paws & Remember,counselor,2,"710 W Main St, Ringtown, PA 17967, USA",Ringtown,17967,(570) 889-3153,,http://www.pawsandremember.com/,40.8523368,-76.2435053,4.1,31,OPERATIONAL,https://maps.google.com/?cid=17204983774749030500,,,,,,,,google_places,2026-03-06,
Abundant Joy Therapy,counselor,2,"213 S St Peter St, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 385-2584,,http://www.abundantjoytherapy.com/,40.6283685,-76.16878059999999,5.0,1,OPERATIONAL,https://maps.google.com/?cid=16554901086648759251,,,,,,,,google_places,2026-03-06,
Tanya Goodman Counseling,counselor,2,"39 E Main St, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 516-8553,,https://www.tanyagoodmancounseling.com/,40.6301412,-76.1721535,3.0,2,OPERATIONAL,https://maps.google.com/?cid=11934717808762083505,,,,,,,,google_places,2026-03-06,
The Community Mission,counselor,2,"209 W Mt Vernon St, Shenandoah, PA 17976, USA",Shenandoah,17976,(570) 617-4620,,https://thecommunitymission.org/,40.8207359,-76.2037871,4.0,4,OPERATIONAL,https://maps.google.com/?cid=14972330121765378851,,,,,,,,google_places,2026-03-06,
LVHN Center for Counseling Services–Schuylkill,counselor,2,"502 S 2nd St, St Clair, PA 17970, USA",St Clair,17970,(570) 622-5898,,https://www.lvhn.org/locations/lvhn-center-counseling-services-schuylkill,40.7132088,-76.1865411,3.0,2,OPERATIONAL,https://maps.google.com/?cid=15772054362126212101,,,,,,,,google_places,2026-03-06,
Apollo Mental Health Services LLC,counselor,2,"36 Chestnut St, Summit Hill, PA 18250, USA",Summit Hill,18250,(570) 582-8621,,https://apollo-mental-health-services-llc.ueniweb.com/?utm_campaign=gmb,40.9179974,-75.96766439999999,5.0,1,OPERATIONAL,https://maps.google.com/?cid=9387810556284002153,,,,,,,,google_places,2026-03-06,
Boyer's Food Market Tamaqua,counselor,2,"210 Cedar St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-2538,,https://www.boyersfood.com/,40.7960544,-75.96680289999999,4.3,910,OPERATIONAL,https://maps.google.com/?cid=4670715842953884179,,,,,,,,google_places,2026-03-06,
CARES Community and Residential Empowerment Services,counselor,2,"105 W Broad St Suite 200, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 225-7360,,http://cares4u.org/,40.7973831,-75.97187079999999,4.8,4,OPERATIONAL,https://maps.google.com/?cid=10717820838907711551,,,,,,,,google_places,2026-03-06,
Holland Counseling Associates,counselor,2,"150 Pine St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-2820,,,40.7999085,-75.96868479999999,5.0,2,OPERATIONAL,https://maps.google.com/?cid=1082485631803146405,,,,,,,,google_places,2026-03-06,
Hope's Collision & 24 Hr Towing,counselor,2,"1500 West Broad Street, 500 W Broad St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-4113,,http://www.hopescollisionand24hourtowing.com/about-us.html,40.7955944,-75.9791802,4.1,119,OPERATIONAL,https://maps.google.com/?cid=2142459509500483579,,,,,,,,google_places,2026-03-06,
St. John XXIII Catholic Church,counselor,2,"307 Pine St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 225-7410,,http://www.sj23tamaqua.org/,40.8012898,-75.9685063,4.6,42,OPERATIONAL,https://maps.google.com/?cid=983606470775924473,,,,,,,,google_places,2026-03-06,
St. Luke’s Penn Foundation Psychiatric Associates - Tamaqua,counselor,2,"602 Pine St, Tamaqua, PA 18252, USA",Tamaqua,18252,(484) 822-5700,,https://www.slhn.org/locations/stlukes-penn-foundation-psychiatric-associates-tamaqua,40.8042848,-75.97084699999999,5.0,1,OPERATIONAL,https://maps.google.com/?cid=10617657949471532266,,,,,,,,google_places,2026-03-06,
Tamaqua Public Library,counselor,2,"30 S Railroad St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-4660,,http://taplpa.info/,40.7960714,-75.97035149999999,4.5,25,OPERATIONAL,https://maps.google.com/?cid=3197108998810643605,,,,,,,,google_places,2026-03-06,
Payne's Flower Shop,florist,2,"723 Centre St, Ashland, PA 17921, USA",Ashland,17921,(570) 875-1295,,,40.7826045,-76.34179069999999,4.8,31,OPERATIONAL,https://maps.google.com/?cid=11382550685518147469,,,,,,,,google_places,2026-03-06,
Beez Floral Design LLC,florist,2,"41 State Rd, Barnesville, PA 18214, USA",Barnesville,18214,(570) 778-3386,,https://www.beezfloraldesignllc.com/,40.7925097,-76.0960456,5.0,4,OPERATIONAL,https://maps.google.com/?cid=1332474527978307834,,,,,,,,google_places,2026-03-06,
Heaven Scent Florist,florist,2,"51 S Lehigh Ave, Frackville, PA 17931, USA",Frackville,17931,(570) 874-2730,,,40.7839167,-76.2303396,,,CLOSED_PERMANENTLY,https://maps.google.com/?cid=3489398126391712875,,,,,,,,google_places,2026-03-06,
Porvaznik's Flowers,florist,2,"42 W Ridge St, Lansford, PA 18232, USA",Lansford,18232,(570) 645-2125,,http://lansfordflorist.com/,40.8313869,-75.8860342,4.6,78,OPERATIONAL,https://maps.google.com/?cid=15896298017925529389,,,,,,,,google_places,2026-03-06,
Wendi's Flower Shop,florist,2,"438 W Centre St, Mahanoy City, PA 17948, USA",Mahanoy City,17948,(570) 773-3853,,,40.8116181,-76.1467765,4.6,19,CLOSED_PERMANENTLY,https://maps.google.com/?cid=1864727681518868859,,,,,,,,google_places,2026-03-06,
Blossoms & Buds,florist,2,"36 S Kennedy Dr, McAdoo, PA 18237, USA",McAdoo,18237,(570) 929-2313,,http://www.blossomsandbuds.com/,40.9014308,-75.9939869,3.8,8,OPERATIONAL,https://maps.google.com/?cid=16752545155573294212,,,,,,,,google_places,2026-03-06,
Floral Creations,florist,2,"538 S Kennedy Dr, McAdoo, PA 18237, USA",McAdoo,18237,(570) 929-2468,,http://www.floralcreationsmcadoopa.com/,40.8959634,-75.9950262,5.0,34,OPERATIONAL,https://maps.google.com/?cid=15340336730672654105,,,,,,,,google_places,2026-03-06,
Flowers From the Heart,florist,2,"16 N Oak St, Mt Carmel, PA 17851, USA",Mt Carmel,17851,(570) 339-2519,,,40.7971607,-76.4134527,4.5,35,OPERATIONAL,https://maps.google.com/?cid=6045482367884843817,,,,,,,,google_places,2026-03-06,
Forget Me Not Florist,florist,2,"159 E Adamsdale Rd, Orwigsburg, PA 17961, USA",Orwigsburg,17961,(570) 366-2619,,https://www.orwigsburgflorist.com/?utm_source=google&utm_medium=gbp&y_source=1_MjA4OTM0NDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,40.64108,-76.1138686,4.6,46,OPERATIONAL,https://maps.google.com/?cid=3639355444025790854,,,,,,,,google_places,2026-03-06,
Pioneer Evergreen Farms,florist,2,"159 E Adamsdale Rd, Orwigsburg, PA 17961, USA",Orwigsburg,17961,(570) 366-2619,,https://www.pioneerevergreenfarms.com/,40.64108,-76.1138686,4.6,34,OPERATIONAL,https://maps.google.com/?cid=6433446916192683960,,,,,,,,google_places,2026-03-06,
Pretty Petals & Gifts by Susan,florist,2,"1168 PA-487, Paxinos, PA 17860, USA",Paxinos,17860,(570) 509-2072,,https://www.prettypetalsbysusan.com/,40.8479219,-76.5859289,4.8,100,OPERATIONAL,https://maps.google.com/?cid=4300857335276990115,,,,,,,,google_places,2026-03-06,
Dees Flowers,florist,2,"15 Spittler Rd, Pine Grove, PA 17963, USA",Pine Grove,17963,(570) 695-2269,,,40.5751668,-76.40293199999999,,,OPERATIONAL,https://maps.google.com/?cid=13754265346981474176,,,,,,,,google_places,2026-03-06,
Myers House of Flowers,florist,2,"59 S Tulpehocken St, Pine Grove, PA 17963, USA",Pine Grove,17963,(717) 376-7682,,https://www.myershouseofflowers.com/,40.5514883,-76.3854437,5.0,22,OPERATIONAL,https://maps.google.com/?cid=13538477589189868757,,,,,,,,google_places,2026-03-06,
Flowers & Friends,florist,2,"347 Ridge Rd, Pitman, PA 17964, USA",Pitman,17964,(570) 847-5353,,http://www.flowersandfriendswithmelissa.com/,40.705304,-76.533244,5.0,7,OPERATIONAL,https://maps.google.com/?cid=5984082811981802493,,,,,,,,google_places,2026-03-06,
the front door,florist,2,"77 N Coal St, Port Carbon, PA 17965, USA",Port Carbon,17965,(570) 581-1775,,,40.6952439,-76.1658348,5.0,18,OPERATIONAL,https://maps.google.com/?cid=11799264808956580571,,,,,,,,google_places,2026-03-06,
Pod & Petal,florist,2,"17 N Centre St, Pottsville, PA 17901, USA",Pottsville,17901,(570) 628-5002,,http://www.facebook.com/podandpetal,40.6854085,-76.1955634,4.9,13,OPERATIONAL,https://maps.google.com/?cid=17274168523075081610,,,,,,,,google_places,2026-03-06,
Bella Floral,florist,2,"31 E Main St, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 385-5100,,http://bellafloral.weebly.com/,40.6300052,-76.17223779999999,4.8,11,OPERATIONAL,https://maps.google.com/?cid=1376553388049102199,,,,,,,,google_places,2026-03-06,
Freed's Flowers,florist,2,"30 St John St, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 385-2131,,https://www.freedsflowers.com/,40.6285483,-76.1721019,4.9,45,OPERATIONAL,https://maps.google.com/?cid=14634848566127989707,,,,,,,,google_places,2026-03-06,
Lisa's Floral Expressions,florist,2,"30 St John St, Schuylkill Haven, PA 17972, USA",Schuylkill Haven,17972,(570) 622-8004,,https://lisasfl.com/,40.6285483,-76.1721019,4.4,57,OPERATIONAL,https://maps.google.com/?cid=7693513943977061495,,,,,,,,google_places,2026-03-06,
Tina's Flower Shop,florist,2,"119 S Main St, Shenandoah, PA 17976, USA",Shenandoah,17976,(570) 462-4416,,,40.819075,-76.200542,4.0,5,CLOSED_PERMANENTLY,https://maps.google.com/?cid=14662937050547266803,,,,,,,,google_places,2026-03-06,
Beautiful Arrangements,florist,2,"248 Cedar St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 449-8869,,https://beautiful-arrangements.ueniweb.com/?utm_campaign=gmb,40.7967735,-75.9659976,,,OPERATIONAL,https://maps.google.com/?cid=10866516558827262637,,,,,,,,google_places,2026-03-06,
East End Market Tamaqua,florist,2,"521 E Broad St, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 449-4568,,,40.7980161,-75.9607797,4.9,48,OPERATIONAL,https://maps.google.com/?cid=15604621841359513350,,,,,,,,google_places,2026-03-06,
Petal Pushers Floral Co,florist,2,"220 Claremont Ave #3, Tamaqua, PA 18252, USA",Tamaqua,18252,(570) 668-1500,,https://www.petalpusherstamaqua.com/,40.825561,-75.98155299999999,4.5,30,OPERATIONAL,https://maps.google.com/?cid=6996072192551244539,,,,,,,,google_places,2026-03-06,
Elizabeth's Flowers,florist,2,"606 E Grand Ave, Tower City, PA 17980, USA",Tower City,17980,(717) 647-4971,,http://www.elizabethsflowerspa.com/,40.5893759,-76.5507513,4.7,33,OPERATIONAL,https://maps.google.com/?cid=12000350315868193961,,,,,,,,google_places,2026-03-06,
Floral Array,florist,2,"310 Mahanoy St, Zion Grove, PA 17985, USA",Zion Grove,17985,(570) 384-2221,,http://floralarray.com/,40.935078,-76.1650928,4.9,72,OPERATIONAL,https://maps.google.com/?cid=4720454157485360746,,,,,,,,google_places,2026-03-06,
Ashland Area Historic Preservation Society,venue,2,"318 Centre St, Ashland, PA 17921, USA",Ashland,17921,(570) 875-4360,,http://www.aahps.net/,40.7830134,-76.3376152,4.0,1,OPERATIONAL,https://maps.google.com/?cid=3258979789252711689,,,,,,,,google_places,2026-03-06,
Ashland Gun & Country Club,venue,2,"667 Fountain St, Ashland, PA 17921, USA",Ashland,17921,,,,40.7719317,-76.3170004,4.1,10,OPERATIONAL,https://maps.google.com/?cid=7110664586134225544,,,,,,,,google_places,2026-03-06,
Fountain Springs Country Inn,venue,2,"52 Country Club Rd, Ashland, PA 17921, USA",Ashland,17921,(570) 875-3724,,http://fscountryinn.com/,40.7652401,-76.3348864,4.4,129,OPERATIONAL,https://maps.google.com/?cid=8914358810720279255,,,,,,,,google_places,2026-03-06,
THE BARN,venue,2,"918 Beaver Dam Rd, Ashland, PA 17921, USA",Ashland,17921,(570) 510-5507,,http://gordonbarn.com/,40.76317969999999,-76.3076782,4.6,41,OPERATIONAL,https://maps.google.com/?cid=14207663227049326958,,,,,,,,google_places,2026-03-06,
The Ashland Social,venue,2,"85 Amberwood Pkwy Unit E, Ashland, OH 44805, USA",Ashland,44805,(567) 560-7746,,https://www.theashlandsocial.com/,40.8633134,-82.27453919999999,,,OPERATIONAL,https://maps.google.com/?cid=10554378699977465868,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars,venue,2,"538 Centre St, Ashland, PA 17921, USA",Ashland,17921,(570) 875-1373,,,40.7826235,-76.3400443,3.0,2,OPERATIONAL,https://maps.google.com/?cid=15231745333268070371,,,,,,,,google_places,2026-03-06,
Weishample Grange Hall,venue,2,"868 Deep Creek Rd, Ashland, PA 17921, USA",Ashland,17921,,,,40.7019923,-76.4365411,4.7,9,OPERATIONAL,https://maps.google.com/?cid=5418486161599003994,,,,,,,,google_places,2026-03-06,
Auburn VFW,venue,2,"240 Pine St, Auburn, PA 17922, USA",Auburn,17922,(570) 621-8770,,https://www.facebook.com/share/16C6F3GStG/?mibextid=wwXIfr,40.5960362,-76.0929601,4.5,62,OPERATIONAL,https://maps.google.com/?cid=11781438217822651999,,,,,,,,google_places,2026-03-06,
Catalpa Grove at Lakewood Park,venue,2,"26 Park Ave, Barnesville, PA 18214, USA",Barnesville,18214,(570) 285-8026,,https://www.catalpagrovepa.com/,40.8139038,-76.0519332,4.8,277,OPERATIONAL,https://maps.google.com/?cid=11775677703386574995,,,,,,,,google_places,2026-03-06,
Chantilly's Restaurant & Banquet Hall,venue,2,"15 Berkley Rd, Barnesville, PA 18214, USA",Barnesville,18214,(570) 467-8080,,,40.8190768,-76.064289,4.0,124,OPERATIONAL,https://maps.google.com/?cid=4890627918094517650,,,,,,,,google_places,2026-03-06,
Lakeside Ballroom,venue,2,"40 Crystal Ln, Barnesville, PA 18214, USA",Barnesville,18214,(570) 205-0093,,http://www.thelakesideballroom.com/,40.8149223,-76.0430526,4.1,35,OPERATIONAL,https://maps.google.com/?cid=3036528819106074281,,,,,,,,google_places,2026-03-06,
Mountain Valley Weddings and Events,venue,2,"1021 Brockton Mountain Dr #2, Barnesville, PA 18214, USA",Barnesville,18214,(570) 467-2242 ext. 3,,http://mtvalleygolf.com/,40.790051,-76.122935,3.0,2,OPERATIONAL,https://maps.google.com/?cid=6617322470104269686,,,,,,,,google_places,2026-03-06,
The Springfield Banquet Hall & Catering,venue,2,"23 Sherman St, Coal Township, PA 17866, USA",Coal Township,17866,(570) 500-0901,,https://www.thespringfield.com/,40.7867715,-76.53911400000001,4.8,33,OPERATIONAL,https://maps.google.com/?cid=18212390077666312918,,,,,,,,google_places,2026-03-06,
Coaldale American Legion,venue,2,"105 2nd St, Coaldale, PA 18218, USA",Coaldale,18218,(570) 645-4374,,,40.8259199,-75.90429139999999,4.8,24,OPERATIONAL,https://maps.google.com/?cid=16668143183258267382,,,,,,,,google_places,2026-03-06,
Veterans of Foreign Wars,venue,2,"1 E Ridge St, Coaldale, PA 18218, USA",Coaldale,18218,(570) 645-9939,,,40.8248417,-75.9081032,4.5,15,OPERATIONAL,https://maps.google.com/?cid=17595483668471229888,,,,,,,,google_places,2026-03-06,
American Legion Post 398 - Frackville,venue,2,"American Legion Post, 40 S Mahanoy St #398, Frackville, PA 17931, USA",Frackville,17931,(570) 874-4750,,,40.7843402,-76.2295802,4.4,38,OPERATIONAL,https://maps.google.com/?cid=3609048928770500550,,,,,,,,google_places,2026-03-06,
Black Diamond Bar & Restaurant,venue,2,"327 S Lehigh Ave, Frackville, PA 17931, USA",Frackville,17931,(570) 874-2468,,https://www.blackdiamondwings.com/,40.780399,-76.2285271,4.6,372,OPERATIONAL,https://maps.google.com/?cid=11766802153141825399,,,,,,,,google_places,2026-03-06,
Econo Lodge Frackville,venue,2,"501 S Middle St, Frackville, PA 17931, USA",Frackville,17931,(570) 874-3838,,https://www.choicehotels.com/pennsylvania/frackville/econo-lodge-hotels/pa152?mc=llgoxxpx,40.7786002,-76.2257738,3.0,302,OPERATIONAL,https://maps.google.com/?cid=8048392607134766738,,,,,,,,google_places,2026-03-06,
Frackville Borough Hall,venue,2,"42 S Center St, Frackville, PA 17931, USA",Frackville,17931,(570) 874-3860,,http://www.frackvillepa.org/,40.7829687,-76.23476029999999,3.5,13,OPERATIONAL,https://maps.google.com/?cid=14658024193642707376,,,,,,,,google_places,2026-03-06,
Jimmy O's Sports Bar,venue,2,"101 S Line St, Frackville, PA 17931, USA",Frackville,17931,(570) 874-3918,,,40.784743,-76.226559,4.3,140,OPERATIONAL,https://maps.google.com/?cid=805407139444336101,,,,,,,,google_places,2026-03-06,
Roman's Lounge & Catering,venue,2,"101 S Broad Mountain Ave, Frackville, PA 17931, USA",Frackville,17931,(570) 874-3812,,https://www.facebook.com/romansloungefrackvillepa/,40.784585,-76.227024,4.5,315,OPERATIONAL,https://maps.google.com/?cid=15442556716634240506,,,,,,,,google_places,2026-03-06,
The Compass Rose Harbor Bar,venue,2,"10 W Oak St, Frackville, PA 17931, USA",Frackville,17931,(570) 874-1281,,https://m.facebook.com/The-Compass-Rose-163302550848291/?tsid=0.5598033048882254&source=result,40.78350830000001,-76.2308959,4.3,157,OPERATIONAL,https://maps.google.com/?cid=16728402984300245131,,,,,,,,google_places,2026-03-06,
Whispering Pines Banquet Hall,venue,2,"1387 PA-903, Jim Thorpe, PA 18229, USA",Jim Thorpe,18229,(570) 325-4203,,https://pennforestfire.com/hall-rental/,40.936899,-75.6574868,4.7,10,OPERATIONAL,https://maps.google.com/?cid=5874638978856321057,,,,,,,,google_places,2026-03-06,
